cust_id,transaction_id,date,product_id,coupon_status,coupon_code,discount_percentage,delivery_charges,quantity
14037,26554,2019-04-27,B00Y4ORQ46,Not Used,SALE10,0.1,6.0,1
14037,26555,2019-04-27,B07Z1X6VFC,Not Used,SALE10,0.1,19.99,1
14037,26555,2019-04-27,B07Z1X6VFC,Used,SALE10,0.1,19.99,1
14037,26558,2019-04-27,B07Z1X6VFC,Not Used,SALE10,0.1,44.06,8
14037,26559,2019-04-27,B06XMZV7RH,Used,SALE10,0.1,6.0,1
14037,26560,2019-04-27,B07XLML2YS,Used,ELEC10,0.1,6.0,1
14037,26561,2019-04-27,B00Y4ORQ46,Not Used,SALE10,0.1,6.0,1
14037,26561,2019-04-27,B00Y4ORQ46,Used,SALE10,0.1,6.0,1
14037,26562,2019-04-27,B08H21B6V7,Used,AIO10,0.1,15.37,13
14037,26562,2019-04-27,B09Y5FZK9N,Used,EXTRA10,0.1,15.37,13
14037,26562,2019-04-27,B0B9XLX8VR,Used,EXTRA10,0.1,15.37,13
14037,26563,2019-04-27,B0B9XLX8VR,Used,SALE10,0.1,6.0,1
14037,26564,2019-04-27,B00KRCBA6E,Not Used,SALE10,0.1,6.0,1
14037,26564,2019-04-27,B00KRCBA6E,Used,SALE10,0.1,6.0,1
14037,26564,2019-04-27,B07Z1X6VFC,Not Used,SALE10,0.1,6.0,1
14037,26564,2019-04-27,B09BCNQ9R2,Not Used,SALE10,0.1,6.0,2
14037,26565,2019-04-27,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14037,26566,2019-04-27,B07XLML2YS,Used,ELEC10,0.1,6.0,1
14037,26567,2019-04-27,B07232M876,Not Used,SALE10,0.1,6.5,1
14037,26568,2019-04-27,B07Z1X6VFC,Not Used,AIO10,0.1,6.5,1
14037,26568,2019-04-27,B095X38CJS,Used,OFF10,0.1,6.5,1
14037,26568,2019-04-27,B09Y5FZK9N,Not Used,EXTRA10,0.1,6.5,1
14040,36531,2019-08-24,B09DL9978Y,Used,ELEC20,0.2,6.0,1
14040,36532,2019-08-24,B07GXHC691,Not Used,OFF20,0.2,6.0,2
14040,36532,2019-08-24,B08NCKT9FG,Not Used,SALE20,0.2,6.0,1
14040,36532,2019-08-24,B09PNR6F8Q,Used,SALE20,0.2,6.0,1
14040,36532,2019-08-24,B09VT6JKRP,Used,SALE20,0.2,6.0,2
14040,36532,2019-08-24,B0B9XLX8VR,Not Used,SALE20,0.2,6.0,1
14040,36533,2019-08-24,B00N1U9AJS,Not Used,EXTRA20,0.2,6.0,1
14040,36533,2019-08-24,B09VT6JKRP,Used,SALE20,0.2,6.0,2
14040,36534,2019-08-24,B0BBN4DZBD,Used,NE20,0.2,6.0,1
14040,36535,2019-08-24,B00KRCBA6E,Not Used,SALE20,0.2,73.71,5
14040,36535,2019-08-24,B06XMZV7RH,Not Used,SALE20,0.2,73.71,2
14040,36535,2019-08-24,B08NCKT9FG,Not Used,SALE20,0.2,73.71,7
14040,36535,2019-08-24,B08PKBMJKS,Used,SALE20,0.2,73.71,5
14040,36535,2019-08-24,B08XMG618K,Used,OFF20,0.2,73.71,20
14040,36535,2019-08-24,B09Y5FZK9N,Not Used,EXTRA20,0.2,73.71,10
14040,36535,2019-08-24,B0B9XLX8VR,Not Used,OFF20,0.2,73.71,10
14040,36535,2019-08-24,B0B9XLX8VR,Not Used,SALE20,0.2,73.71,5
14040,36536,2019-08-24,B01N90RZ4M,Not Used,ELEC20,0.2,6.0,2
14040,36537,2019-08-24,B08H21B6V7,Not Used,SALE20,0.2,6.0,1
14040,36537,2019-08-24,B0941392C8,Used,SALE20,0.2,6.0,1
14040,36538,2019-08-24,B09Q5SWVBJ,Not Used,SALE20,0.2,6.0,2
14040,36538,2019-08-24,B0B9959XF3,Used,SALE20,0.2,6.0,1
14040,42866,2019-11-08,B09DL9978Y,Not Used,ELEC20,0.2,12.99,2
14040,42867,2019-11-08,B06XR9PR5X,Used,WEMP20,0.2,6.0,1
14040,42867,2019-11-08,B07Z1X6VFC,Not Used,WEMP20,0.2,6.0,1
14040,42868,2019-11-08,B00Y4ORQ46,Used,ELEC20,0.2,6.0,1
14040,42869,2019-11-08,B07VX71FZP,Used,NE20,0.2,6.0,1
14040,44156,2019-11-22,B09DL9978Y,Used,ELEC20,0.2,6.5,1
14040,44157,2019-11-22,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14040,44158,2019-11-22,B0B9XLX8VR,Used,SALE20,0.2,6.0,3
14040,44159,2019-11-22,B07Z1X6VFC,Not Used,AIO20,0.2,6.5,55
14040,44160,2019-11-22,B07VX71FZP,Used,ELEC20,0.2,6.5,1
14040,44162,2019-11-22,B08D9NDZ1Y,Used,OFF20,0.2,6.5,1
14040,44162,2019-11-22,B0BF4YBLPX,Not Used,WEMP20,0.2,6.5,4
14040,44162,2019-11-22,B0BF54972T,Not Used,WEMP20,0.2,6.5,4
14040,44162,2019-11-22,B0BF54LXW6,Not Used,WEMP20,0.2,6.5,4
14040,44162,2019-11-22,B0BF563HB4,Not Used,WEMP20,0.2,6.5,4
14040,44162,2019-11-22,B0BF57RN3K,Not Used,WEMP20,0.2,6.5,4
14040,44163,2019-11-22,B07VX71FZP,Not Used,ELEC20,0.2,6.5,1
14040,44164,2019-11-22,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14040,44165,2019-11-22,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14040,44166,2019-11-22,B0BBN4DZBD,Used,NE20,0.2,6.5,1
14040,44166,2019-11-22,B0BLV1GNLN,Not Used,NE20,0.2,6.5,1
14040,44167,2019-11-22,B07VX71FZP,Not Used,NE20,0.2,6.5,1
14040,44168,2019-11-22,B08D9NDZ1Y,Used,OFF20,0.2,23.62,96
14040,44168,2019-11-22,B08RWCZ6SY,Used,OFF20,0.2,23.62,16
14040,44169,2019-11-22,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14040,44170,2019-11-22,B01N90RZ4M,Used,ELEC20,0.2,6.5,3
14040,44170,2019-11-22,B07VX71FZP,Not Used,ELEC20,0.2,6.5,2
14040,44171,2019-11-22,B07LFWP97N,Not Used,SALE20,0.2,6.5,2
14040,44171,2019-11-22,B08RWCZ6SY,Not Used,OFF20,0.2,6.5,2
14040,44171,2019-11-22,B09VT6JKRP,Used,SALE20,0.2,6.5,1
14040,44171,2019-11-22,B0B9XLX8VR,Used,SALE20,0.2,6.5,1
14040,44172,2019-11-22,B07GXHC691,Not Used,OFF20,0.2,6.5,5
14040,44172,2019-11-22,B0B9XLX8VR,Not Used,EXTRA20,0.2,6.5,25
14040,44173,2019-11-22,B0BBN4DZBD,Used,NE20,0.2,6.5,1
14040,44174,2019-11-22,B07XLML2YS,Not Used,ELEC20,0.2,6.5,3
14040,44175,2019-11-22,B08DDRGWTJ,Not Used,NE20,0.2,6.5,1
14040,44176,2019-11-22,B07VX71FZP,Used,NE20,0.2,6.5,1
14040,44178,2019-11-22,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14040,44179,2019-11-22,B00Y4ORQ46,Not Used,ELEC20,0.2,6.5,1
14040,44180,2019-11-22,B07XLML2YS,Not Used,ELEC20,0.2,12.99,2
14040,44181,2019-11-22,B01N90RZ4M,Not Used,ELEC20,0.2,6.5,1
14040,44181,2019-11-22,B0BBN4DZBD,Used,NE20,0.2,6.5,1
14040,44182,2019-11-22,B07VX71FZP,Not Used,NE20,0.2,6.5,1
14040,44182,2019-11-22,B08DDRGWTJ,Not Used,NE20,0.2,6.5,1
14040,44182,2019-11-22,B0BLV1GNLN,Not Used,NE20,0.2,6.5,3
14040,44183,2019-11-22,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14044,47180,2019-12-16,B07VX71FZP,Not Used,NE30,0.3,6.5,1
14044,47181,2019-12-16,B07XLML2YS,Not Used,ELEC30,0.3,6.5,1
14044,47182,2019-12-16,B01N90RZ4M,Not Used,ELEC30,0.3,6.5,2
14044,47182,2019-12-16,B09DL9978Y,Used,ELEC30,0.3,6.5,1
14044,47183,2019-12-16,B0BBN4DZBD,Used,NE30,0.3,6.5,3
14044,47184,2019-12-17,B07VX71FZP,Not Used,ELEC30,0.3,12.99,1
14044,47185,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,12.99,1
14044,47186,2019-12-17,B0B9XLX8VR,Not Used,SALE30,0.3,6.0,1
14044,47187,2019-12-17,B09WN3SRC7,Used,HGEAR30,0.3,6.5,1
14044,47188,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,6.5,1
14044,47189,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,12.99,2
14044,47190,2019-12-17,B09WN3SRC7,Not Used,SALE30,0.3,6.0,1
14044,47190,2019-12-17,B0B8CHJLWJ,Used,SALE30,0.3,6.0,1
14044,47191,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,5
14044,47192,2019-12-17,B07Z1X6VFC,Used,WEMP30,0.3,6.0,1
14044,47193,2019-12-17,B08TR61BVK,Used,AIO30,0.3,12.99,1
14044,47194,2019-12-17,B01N90RZ4M,Not Used,ELEC30,0.3,6.5,3
14044,47195,2019-12-17,B0B9XLX8VR,Used,SALE30,0.3,6.0,1
14044,47196,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14044,47198,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,2
14044,47199,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,12.99,1
14044,47200,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,12.99,1
14044,47201,2019-12-17,B07VX71FZP,Not Used,ELEC30,0.3,6.5,1
14044,47202,2019-12-17,B07XLML2YS,Used,ELEC30,0.3,12.99,2
14044,47203,2019-12-17,B07VX71FZP,Not Used,NE30,0.3,6.5,2
14044,47204,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14044,47205,2019-12-17,B00LM4X0KU,Used,EXTRA30,0.3,6.5,2
14044,47205,2019-12-17,B08DDRGWTJ,Not Used,SALE30,0.3,6.5,1
14044,47205,2019-12-17,B0B6F7LX4C,Not Used,EXTRA30,0.3,6.5,2
14044,47206,2019-12-17,B0B9XLX8VR,Used,SALE30,0.3,6.0,1
14044,47209,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,12.99,2
14044,47210,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,6.5,2
14044,47211,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14044,47213,2019-12-17,B00LM4X0KU,Not Used,EXTRA30,0.3,6.0,1
14044,47213,2019-12-17,B08TR61BVK,Used,AIO30,0.3,6.0,1
14044,47214,2019-12-17,B07DKZCZ89,Not Used,GC30,0.3,0.0,1
14044,47215,2019-12-17,B01N90RZ4M,Not Used,ELEC30,0.3,6.5,1
14044,47215,2019-12-17,B07VX71FZP,Not Used,ELEC30,0.3,6.5,1
14044,47216,2019-12-17,B07S851WX5,Not Used,HGEAR30,0.3,6.5,1
14044,47216,2019-12-17,B08NCKT9FG,Not Used,AIO30,0.3,6.5,1
14044,47217,2019-12-17,B00KRCBA6E,Not Used,SALE30,0.3,19.99,1
14044,47217,2019-12-17,B0B9XLX8VR,Not Used,SALE30,0.3,19.99,2
14044,47218,2019-12-17,B07VX71FZP,Not Used,NE30,0.3,6.5,1
14044,47219,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14044,47220,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,6.5,1
14044,47221,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,12.99,1
14044,47222,2019-12-17,B09DL9978Y,Not Used,ELEC30,0.3,6.5,1
14044,47223,2019-12-17,B07DKZCZ89,Not Used,GC30,0.3,0.0,1
14044,47224,2019-12-17,B07DKZCZ89,Not Used,GC30,0.3,0.0,1
14044,47225,2019-12-17,B07VX71FZP,Not Used,ELEC30,0.3,6.5,1
14044,47226,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,6.5,1
14044,47227,2019-12-17,B07XLML2YS,Not Used,ELEC30,0.3,6.5,1
14044,47228,2019-12-17,B0BBN4DZBD,Not Used,NE30,0.3,6.5,2
14045,16984,2019-01-04,B07GXHC691,Not Used,OFF10,0.1,6.5,1
14045,33750,2019-07-26,B08XMG618K,Not Used,OFF10,0.1,12.99,2
14045,33750,2019-07-26,B09Y5FZK9N,Not Used,EXTRA10,0.1,12.99,3
14045,33755,2019-07-26,B08NCKT9FG,Used,AIO10,0.1,6.0,1
14045,33785,2019-07-26,B07CRL2GY6,Not Used,SALE10,0.1,6.0,1
14047,18114,2019-01-17,B072NCN9M4,Used,AIO10,0.1,6.5,3
14047,18114,2019-01-17,B07GXHC691,Used,OFF10,0.1,6.5,21
14047,18114,2019-01-17,B07Z1X6VFC,Used,AIO10,0.1,6.5,2
14047,18114,2019-01-17,B08XMG618K,Not Used,OFF10,0.1,6.5,41
14047,18114,2019-01-17,B095X38CJS,Used,OFF10,0.1,6.5,5
14047,18114,2019-01-17,B099PR2GQJ,Not Used,OFF10,0.1,6.5,2
14047,18114,2019-01-17,B09Y5FZK9N,Not Used,EXTRA10,0.1,6.5,2
14047,18114,2019-01-17,B09Y5FZK9N,Used,EXTRA10,0.1,6.5,2
14047,18114,2019-01-17,B0B9XLX8VR,Used,OFF10,0.1,6.5,5
14047,18115,2019-01-17,B09KGV7WSV,Not Used,OFF10,0.1,6.5,2
14047,18115,2019-01-17,B0B9XLX8VR,Not Used,SALE10,0.1,6.5,1
14047,25950,2019-04-19,B09LHYZ3GJ,Not Used,SALE10,0.1,16.47,1
14047,34359,2019-08-01,B0B9XLX8VR,Not Used,EXTRA20,0.2,13.38,5
14047,34359,2019-08-01,B0B9XLX8VR,Used,EXTRA20,0.2,13.38,5
14049,41975,2019-10-28,B08RWCZ6SY,Not Used,OFF10,0.1,6.0,1
14049,41975,2019-10-28,B09BCNQ9R2,Not Used,SALE10,0.1,6.0,1
14049,41975,2019-10-28,B09LHYZ3GJ,Used,SALE10,0.1,6.0,1
14049,41975,2019-10-28,B09VT6JKRP,Not Used,SALE10,0.1,6.0,2
14049,41993,2019-10-28,B09Y5FZK9N,Used,EXTRA10,0.1,6.0,2
14049,41993,2019-10-28,B0B2RBP83P,Not Used,OFF10,0.1,6.0,8
14049,41994,2019-10-28,B09VT6JKRP,Used,SALE10,0.1,6.5,1
14049,41995,2019-10-28,B07Z1X6VFC,Not Used,AIO10,0.1,6.0,1
14049,41995,2019-10-28,B08DDRGWTJ,Used,SALE10,0.1,6.0,1
14049,41995,2019-10-28,B095X38CJS,Not Used,OFF10,0.1,6.0,1
14049,41995,2019-10-28,B0B2PQL5N3,Used,OFF10,0.1,6.0,1
14049,41995,2019-10-28,B0B9XLX8VR,Used,EXTRA10,0.1,6.0,1
14049,41996,2019-10-28,B00SMFPJG0,Not Used,SALE10,0.1,6.0,1
14049,41996,2019-10-28,B07Z1X6VFC,Used,AIO10,0.1,6.0,1
14049,41996,2019-10-28,B08H21B6V7,Not Used,EXTRA10,0.1,6.0,2
14049,41996,2019-10-28,B08H21B6V7,Used,SALE10,0.1,6.0,1
14049,41996,2019-10-28,B09WN3SRC7,Not Used,SALE10,0.1,6.0,2
14049,41996,2019-10-28,B09Y5FZK9N,Used,EXTRA10,0.1,6.0,1
14049,41996,2019-10-28,B0B9959XF3,Used,SALE10,0.1,6.0,1
14049,41997,2019-10-28,B0B6F7LX4C,Not Used,EXTRA10,0.1,6.0,1
14049,41998,2019-10-28,B07Z1X6VFC,Not Used,SALE10,0.1,6.0,1
14049,41998,2019-10-28,B0B9959XF3,Not Used,SALE10,0.1,6.0,1
14049,41999,2019-10-28,B07GXHC691,Not Used,OFF10,0.1,12.99,16
14049,41999,2019-10-28,B07XJYYH7L,Used,ACC10,0.1,12.99,16
14049,41999,2019-10-28,B095X38CJS,Not Used,OFF10,0.1,12.99,16
14049,41999,2019-10-28,B0B6F7LX4C,Not Used,EXTRA10,0.1,12.99,16
14049,41999,2019-10-28,B0B9XLX8VR,Used,OFF10,0.1,12.99,16
14049,42000,2019-10-28,B095X38CJS,Not Used,OFF10,0.1,6.0,1
14049,42000,2019-10-28,B09MT94QLL,Used,SALE10,0.1,6.0,1
14049,42000,2019-10-28,B0BF4YBLPX,Used,WEMP10,0.1,6.0,1
14049,42000,2019-10-28,B0BF54972T,Used,WEMP10,0.1,6.0,1
14049,42000,2019-10-28,B0BF54LXW6,Used,WEMP10,0.1,6.0,1
14049,42000,2019-10-28,B0BF563HB4,Used,WEMP10,0.1,6.0,1
14049,42000,2019-10-28,B0BF57RN3K,Used,WEMP10,0.1,6.0,1
14049,42001,2019-10-28,B08D9NDZ1Y,Not Used,OFF10,0.1,6.0,4
14049,42001,2019-10-28,B095X38CJS,Used,OFF10,0.1,6.0,2
14049,42001,2019-10-28,B0B6F7LX4C,Not Used,EXTRA10,0.1,6.0,1
14049,42002,2019-10-28,B07VX71FZP,Not Used,ELEC10,0.1,6.0,2
14049,42003,2019-10-28,B01N90RZ4M,Not Used,ELEC10,0.1,6.0,1
14049,42003,2019-10-28,B09DL9978Y,Used,ELEC10,0.1,6.0,1
14049,42004,2019-10-28,B09DL9978Y,Not Used,ELEC10,0.1,6.0,3
14049,42005,2019-10-28,B06XMZV7RH,Not Used,SALE10,0.1,6.0,1
14049,42005,2019-10-28,B0B9959XF3,Used,SALE10,0.1,6.0,1
14049,42006,2019-10-28,B00SMFPJG0,Not Used,SALE10,0.1,6.0,1
14049,42006,2019-10-28,B06XMZV7RH,Used,SALE10,0.1,6.0,1
14049,42006,2019-10-28,B08MCD9JFY,Not Used,SALE10,0.1,6.0,1
14049,42006,2019-10-28,B0B2PQL5N3,Not Used,OFF10,0.1,6.0,1
14049,42006,2019-10-28,B0B9959XF3,Used,SALE10,0.1,6.0,1
14049,42007,2019-10-28,B08DDRGWTJ,Used,NE10,0.1,19.99,1
14049,42007,2019-10-28,B09DL9978Y,Not Used,ELEC10,0.1,19.99,1
14049,42007,2019-10-28,B0BBN4DZBD,Not Used,NE10,0.1,19.99,3
14049,42007,2019-10-28,B0BLV1GNLN,Not Used,NE10,0.1,19.99,3
14049,42008,2019-10-28,B09DL9978Y,Not Used,ELEC10,0.1,6.0,1
14049,42011,2019-10-28,B08NCKT9FG,Not Used,AIO10,0.1,6.0,1
14049,42012,2019-10-28,B07VX71FZP,Not Used,ELEC10,0.1,6.0,1
14049,42013,2019-10-28,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42014,2019-10-28,B07K19NYZ8,Not Used,ELEC10,0.1,6.0,1
14049,42014,2019-10-28,B07XLML2YS,Not Used,ELEC10,0.1,6.0,2
14049,42015,2019-10-28,B07XLML2YS,Not Used,ELEC10,0.1,12.99,1
14049,42016,2019-10-28,B07XLML2YS,Not Used,ELEC10,0.1,6.0,2
14049,42017,2019-10-28,B09DL9978Y,Used,ELEC10,0.1,6.0,1
14049,42018,2019-10-29,B09Y5FZK9N,Used,EXTRA10,0.1,6.0,3
14049,42019,2019-10-29,B07Z1X6VFC,Used,SALE10,0.1,6.0,2
14049,42019,2019-10-29,B0B9959XF3,Not Used,SALE10,0.1,6.0,1
14049,42019,2019-10-29,B0BF4YBLPX,Used,WEMP10,0.1,6.0,1
14049,42019,2019-10-29,B0BF54972T,Used,WEMP10,0.1,6.0,1
14049,42019,2019-10-29,B0BF54LXW6,Used,WEMP10,0.1,6.0,1
14049,42019,2019-10-29,B0BF563HB4,Used,WEMP10,0.1,6.0,1
14049,42019,2019-10-29,B0BF57RN3K,Used,WEMP10,0.1,6.0,1
14049,42022,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,19.99,1
14049,42025,2019-10-29,B00Y4ORQ46,Not Used,NCA10,0.1,8.7,1
14049,42026,2019-10-29,B00Y4ORQ46,Not Used,ELEC10,0.1,6.0,1
14049,42026,2019-10-29,B0BBN4DZBD,Not Used,NE10,0.1,6.0,1
14049,42027,2019-10-29,B09DL9978Y,Not Used,ELEC10,0.1,6.0,1
14049,42028,2019-10-29,B07VX71FZP,Used,ELEC10,0.1,6.0,1
14049,42030,2019-10-29,B00P0R95EA,Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B06XMZV7RH,Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B07LFWP97N,Not Used,SALE10,0.1,6.0,8
14049,42030,2019-10-29,B08MCD9JFY,Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B08NCKT9FG,Not Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B0941392C8,Not Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B095X38CJS,Not Used,OFF10,0.1,6.0,3
14049,42030,2019-10-29,B09MT94QLL,Used,SALE10,0.1,6.0,1
14049,42030,2019-10-29,B0B9XLX8VR,Not Used,SALE10,0.1,6.0,5
14049,42031,2019-10-29,B00Y4ORQ46,Not Used,ELEC10,0.1,6.0,6
14049,42031,2019-10-29,B09DL9978Y,Used,ELEC10,0.1,6.0,1
14049,42033,2019-10-29,B01N90RZ4M,Used,ELEC10,0.1,6.0,3
14049,42033,2019-10-29,B07VX71FZP,Used,NE10,0.1,6.0,1
14049,42034,2019-10-29,B09DL9978Y,Not Used,ELEC10,0.1,6.0,2
14049,42035,2019-10-29,B09DL9978Y,Not Used,ELEC10,0.1,6.0,1
14049,42039,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42039,2019-10-29,B0BLV1GNLN,Not Used,NE10,0.1,6.0,1
14049,42040,2019-10-29,B00Y4ORQ46,Not Used,ELEC10,0.1,6.0,3
14049,42041,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42042,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42043,2019-10-29,B0BBN4DZBD,Used,NE10,0.1,6.0,1
14049,42043,2019-10-29,B0BLV1GNLN,Not Used,NE10,0.1,6.0,1
14049,42044,2019-10-29,B09DL9978Y,Not Used,ELEC10,0.1,6.0,1
14049,42046,2019-10-29,B07VX71FZP,Not Used,NE10,0.1,6.0,1
14049,42047,2019-10-29,B09DL9978Y,Used,ELEC10,0.1,6.0,1
14049,42048,2019-10-29,B06XMZV7RH,Not Used,SALE10,0.1,6.0,1
14049,42048,2019-10-29,B0B9XLX8VR,Not Used,SALE10,0.1,6.0,1
14049,42050,2019-10-29,B07K19NYZ8,Not Used,ELEC10,0.1,6.0,1
14049,42051,2019-10-29,B07VX71FZP,Used,NE10,0.1,6.0,1
14049,42053,2019-10-29,B00LY12TH6,Not Used,SALE10,0.1,6.0,1
14049,42053,2019-10-29,B06XR9PR5X,Not Used,SALE10,0.1,6.0,1
14049,42053,2019-10-29,B0941392C8,Not Used,SALE10,0.1,6.0,1
14049,42053,2019-10-29,B0B9959XF3,Not Used,SALE10,0.1,6.0,1
14049,42054,2019-10-29,B00Y4ORQ46,Used,ELEC10,0.1,6.0,3
14049,42055,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42055,2019-10-29,B08DDRGWTJ,Not Used,NE10,0.1,6.0,1
14049,42056,2019-10-29,B085W8CFLH,Not Used,SALE10,0.1,6.0,1
14049,42057,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14049,42058,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,2
14049,42059,2019-10-29,B07VX71FZP,Not Used,NE10,0.1,6.0,1
14049,42063,2019-10-29,B00Y4ORQ46,Not Used,ELEC10,0.1,6.0,3
14049,42063,2019-10-29,B07XLML2YS,Not Used,ELEC10,0.1,6.0,2
14049,42064,2019-10-29,B07VX71FZP,Not Used,NE10,0.1,6.0,1
14049,42067,2019-10-29,B07XJYYH7L,Used,ACC10,0.1,6.0,10
14049,42067,2019-10-29,B0B6F7LX4C,Not Used,EXTRA10,0.1,6.0,20
14051,24722,2019-04-03,B07GXHC691,Used,OFF10,0.1,6.5,1
14051,24722,2019-04-03,B08NCKT9FG,Used,SALE10,0.1,6.5,1
14051,24722,2019-04-03,B0B9XLX8VR,Not Used,SALE10,0.1,6.5,1
14051,24723,2019-04-03,B09DL9978Y,Not Used,ELEC10,0.1,6.5,1
14051,24724,2019-04-03,B07XLML2YS,Not Used,ELEC10,0.1,6.5,1
14051,24725,2019-04-03,B07XLML2YS,Not Used,NCA10,0.1,8.7,2
14051,24726,2019-04-03,B08DDRGWTJ,Not Used,SALE10,0.1,6.5,1
14051,24728,2019-04-03,B00UGZWM2I,Not Used,NJ10,0.1,6.5,1
14051,24728,2019-04-03,B099PR2GQJ,Used,OFF10,0.1,6.5,1
14051,24729,2019-04-03,B07GXHC691,Not Used,OFF10,0.1,6.5,1
14051,24729,2019-04-03,B0B3X2BY3M,Not Used,HGEAR10,0.1,6.5,1
14051,24729,2019-04-03,B0B9XLX8VR,Not Used,SALE10,0.1,6.5,1
14051,24730,2019-04-03,B00LY12TH6,Not Used,SALE10,0.1,14.41,1
14051,24731,2019-04-03,B00KRCBA6E,Not Used,SALE10,0.1,6.5,1
14051,29373,2019-06-01,B099PR2GQJ,Not Used,OFF30,0.3,6.0,1
14051,29374,2019-06-01,B07DKZCZ89,Not Used,GC30,0.3,0.0,1
14051,29375,2019-06-01,B07XLML2YS,Not Used,ELEC30,0.3,6.0,1
14051,29376,2019-06-01,B0752LL57V,Not Used,SALE30,0.3,6.0,1
14051,29376,2019-06-01,B09TY4MSH3,Not Used,SALE30,0.3,6.0,1
14051,29376,2019-06-01,B0BCZCQTJX,Not Used,SALE30,0.3,6.0,1
14051,29377,2019-06-01,B0B9XLX8VR,Used,SALE30,0.3,6.0,1
14051,32240,2019-07-10,B00C3GBCIS,Not Used,EXTRA10,0.1,6.0,1
14051,32240,2019-07-10,B00UGZWM2I,Not Used,NJ10,0.1,6.0,4
14051,32240,2019-07-10,B083GKDRKR,Not Used,BT10,0.1,6.0,4
14051,32240,2019-07-10,B0B9XLX8VR,Not Used,AIO10,0.1,6.0,3
14051,32241,2019-07-10,B09Y5FZK9N,Not Used,EXTRA10,0.1,6.5,2
14051,32241,2019-07-10,B09Y5FZK9N,Used,EXTRA10,0.1,6.5,3
14051,32241,2019-07-10,B0B6F7LX4C,Used,BT10,0.1,6.5,2
14051,32242,2019-07-10,B07XLML2YS,Not Used,ELEC10,0.1,6.0,1
14051,32242,2019-07-10,B09BCNQ9R2,Used,SALE10,0.1,6.0,1
14051,32243,2019-07-10,B0798PJPCL,Used,NJ10,0.1,18.16,20
14051,32245,2019-07-10,B09DL9978Y,Not Used,ELEC10,0.1,19.99,2
14051,32246,2019-07-10,B09Q5SWVBJ,Not Used,AND10,0.1,6.0,1
14051,32246,2019-07-10,B09TY4MSH3,Not Used,SALE10,0.1,6.0,1
14051,32246,2019-07-10,B0BCZCQTJX,Not Used,SALE10,0.1,6.0,1
14051,44075,2019-11-21,B07XLML2YS,Not Used,ELEC20,0.2,6.5,3
14051,44076,2019-11-21,B07VX71FZP,Not Used,NE20,0.2,6.5,1
14051,44076,2019-11-21,B07XLML2YS,Not Used,ELEC20,0.2,6.5,1
14051,44077,2019-11-21,B07XLML2YS,Not Used,ELEC20,0.2,6.5,2
14051,44077,2019-11-21,B07XLML2YS,Used,ELEC20,0.2,6.5,1
14051,44077,2019-11-21,B08DDRGWTJ,Not Used,NE20,0.2,6.5,1
14051,44077,2019-11-21,B09DL9978Y,Not Used,ELEC20,0.2,6.5,1
14051,44078,2019-11-21,B09NL7LBWT,Used,SALE20,0.2,6.5,1
14057,28857,2019-05-25,B07Z1X6VFC,Not Used,AIO20,0.2,12.99,1
14057,28857,2019-05-25,B08WLY8V9S,Not Used,OFF20,0.2,12.99,4
